"","created_at","screen_name","text","is_quote","is_retweet","retweet_text"
"367",2019-11-23,"UNDPCY","This message is brought to you by #GenerationEquality. https://t.co/H0wez2PM4s",FALSE,TRUE,"This message is brought to you by #GenerationEquality. https://t.co/H0wez2PM4s"
"368",2019-11-23,"UNDPCY","We are at the #Hamam in Paphos, #Cyprus learning cultural heritage documentation techniques from experts in a free 🇪🇺EU-funded initiative by the Technical Committee on Cultural Heritage. #EuropeForCulture #OurSharedHeritage https://t.co/bxEB6ocwwz",FALSE,FALSE,NA
"369",2019-11-22,"UNDPCY","#Inequality is a defining challenge of our time but there's little consensus on what to do about it. 

#HDR2019 will provide a comprehensive picture of inequalities shaping the 21st Century &amp; how to tackle them. 

Global launch on December 9 in Bogotá https://t.co/2U3ts4Yi06 https://t.co/ITWMIlmF6z",FALSE,TRUE,"#Inequality is a defining challenge of our time but there's little consensus on what to do about it. 

#HDR2019 will provide a comprehensive picture of inequalities shaping the 21st Century &amp; how to tackle them. 

Global launch on December 9 in Bogotá https://t.co/2U3ts4Yi06 https://t.co/ITWMIlmF6z"
"370",2019-11-21,"UNDPCY","The way we eat has a domino effect on our environment, our health, &amp; #humanrights. See the hidden costs of unsustainable food production: 
https://t.co/KZ7OTUMFjx

#COP25Madrid #COP25 https://t.co/EXNLDS9u4G",FALSE,TRUE,"The way we eat has a domino effect on our environment, our health, &amp; #humanrights. See the hidden costs of unsustainable food production: 
https://t.co/KZ7OTUMFjx

#COP25Madrid #COP25 https://t.co/EXNLDS9u4G"
"371",2019-11-21,"UNDPCY","Think often.
Think critically.
Think independently.

Today is World #PhilosophyDay! 
https://t.co/qdzVFokTB8 🏛️ https://t.co/WMBfpJyLUZ",FALSE,TRUE,"Think often.
Think critically.
Think independently.

Today is World #PhilosophyDay! 
https://t.co/qdzVFokTB8 🏛️ https://t.co/WMBfpJyLUZ"
"372",2019-11-20,"UNDPCY","Calling all #culturalheritage enthusiasts in #Cyprus. Here’s another chance to learn the latest techniques in cultural heritage preservation from experts. This is the second of the🇪🇺EU-fund Heritage Away Days workshops. Register now! https://t.co/haHjY7mOqz
#EuropeForCulture https://t.co/PdWDcWlowZ",FALSE,FALSE,NA
"373",2019-11-18,"UNDPCY","Women continue to lag behind men in access to digital technologies. This should be a cause of concern to all of us.

We must all work harder to close the gender digital divide and ensure equality in Internet use for women &amp; girls. https://t.co/0NnpZC47tT https://t.co/2xKaQKR8Gz",FALSE,TRUE,"Women continue to lag behind men in access to digital technologies. This should be a cause of concern to all of us.

We must all work harder to close the gender digital divide and ensure equality in Internet use for women &amp; girls. https://t.co/0NnpZC47tT https://t.co/2xKaQKR8Gz"
"374",2019-11-18,"UNDPCY","By 2030, 🌡️ across the Arab Region could rise by 2C. How do you transition to #greenenergy in one of the hottest, most water-scarce, &amp; food export-dependent region on Earth? 
@UNDPArabStates’ @MWahbaUN &amp; @SarahMPoole explain: https://t.co/lYXTNB0ye2 #COP25 #COP25Madrid https://t.co/YeDFOeNmJ4",FALSE,TRUE,"By 2030, 🌡️ across the Arab Region could rise by 2C. How do you transition to #greenenergy in one of the hottest, most water-scarce, &amp; food export-dependent region on Earth? 
@UNDPArabStates’ @MWahbaUN &amp; @SarahMPoole explain: https://t.co/lYXTNB0ye2 #COP25 #COP25Madrid https://t.co/YeDFOeNmJ4"
"375",2019-11-16,"UNDPCY","Can a beloved landmark unite a divided community? Turkish &amp; Greek Cypriots unite come together &amp; race for one common purpose: https://t.co/Ro4NVEMhFn #ToleranceDay https://t.co/kAwQrHPQiD",FALSE,TRUE,"Can a beloved landmark unite a divided community? Turkish &amp; Greek Cypriots unite come together &amp; race for one common purpose: https://t.co/Ro4NVEMhFn #ToleranceDay https://t.co/kAwQrHPQiD"
"376",2019-11-16,"UNDPCY","Excellent news from the @EIB, who will stop funding fossil fuel projects by the end of 2021.

A great example of ambitious #ClimateAction - and choosing the right side of history - for other investors to follow.",FALSE,TRUE,"Excellent news from the @EIB, who will stop funding fossil fuel projects by the end of 2021.

A great example of ambitious #ClimateAction - and choosing the right side of history - for other investors to follow."
"377",2019-11-15,"UNDPCY","On International Stand Up to #Bullying Day, commit to making safe spaces for women. https://t.co/FBvVkp27Ty",FALSE,TRUE,"On International Stand Up to #Bullying Day, commit to making safe spaces for women. https://t.co/FBvVkp27Ty"
"378",2019-11-15,"UNDPCY","On 10 November 2019, the annual service of remembrance was held at the Wayne's Keep Cemetery in the Buffer Zone to honour the fallen of all nations in the service of their countries in all conflicts. Glimpses of Remembrance Day! https://t.co/CpK5BhHGpu",FALSE,TRUE,"On 10 November 2019, the annual service of remembrance was held at the Wayne's Keep Cemetery in the Buffer Zone to honour the fallen of all nations in the service of their countries in all conflicts. Glimpses of Remembrance Day! https://t.co/CpK5BhHGpu"
"379",2019-11-14,"UNDPCY","In our latest episode, we heard from @yahyamalindi, lead author of #ScalingFencesUNDP, a @UNDP report which can amplify the perspective of policymakers across the globe and elevate the debate over irregular #migration. 
🔎https://t.co/qaMd4TzxLr
 🎧https://t.co/yRf8TDkHxg https://t.co/XPglV3XBkl",FALSE,TRUE,"In our latest episode, we heard from @yahyamalindi, lead author of #ScalingFencesUNDP, a @UNDP report which can amplify the perspective of policymakers across the globe and elevate the debate over irregular #migration. 
🔎https://t.co/qaMd4TzxLr
 🎧https://t.co/yRf8TDkHxg https://t.co/XPglV3XBkl"
"380",2019-11-13,"UNDPCY","Calling all #culturalheritage enthusiasts in #Cyprus. Here’s your chance to learn the latest techniques in cultural heritage documentation from experts. Register now for the first of a series of 🇪🇺EU-funded Heritage Away Days workshops: https://t.co/BWhY0nuypr
#EuropeForCulture https://t.co/kPCdu1SUN6",FALSE,FALSE,NA
"381",2019-11-12,"UNDPCY","""We’re starting to learn what freedom is.""  

30 years ago the Berlin wall fell. Since then, Musya, Darko and Halyna all grew up with plenty of choices their parents didn't have. What's it like to grow up in a time of transition?

https://t.co/Wa0L4utGhK",FALSE,TRUE,"""We’re starting to learn what freedom is.""  

30 years ago the Berlin wall fell. Since then, Musya, Darko and Halyna all grew up with plenty of choices their parents didn't have. What's it like to grow up in a time of transition?

https://t.co/Wa0L4utGhK"
"382",2019-11-11,"UNDPCY","Proud to share our #LocalDemocracy platform, #ReLOaD, which will support municipalities and civil society in the Western Balkans with:

📌 Space for discussions &amp; exchange of ideas
📌 Access to knowledge and resources

Explore now: https://t.co/4pbuJfjXtO https://t.co/9057Y2l83A",FALSE,TRUE,"Proud to share our #LocalDemocracy platform, #ReLOaD, which will support municipalities and civil society in the Western Balkans with:

📌 Space for discussions &amp; exchange of ideas
📌 Access to knowledge and resources

Explore now: https://t.co/4pbuJfjXtO https://t.co/9057Y2l83A"
"383",2019-11-11,"UNDPCY","Join pandas QiQi &amp; Diandian 🐼 - @UNDP's animal ambassadors for the #GlobalGoals - and help inspire action for a better world with these fun panda stickers. https://t.co/DIRydox6p1 https://t.co/lYH2e1VR6q",FALSE,TRUE,"Join pandas QiQi &amp; Diandian 🐼 - @UNDP's animal ambassadors for the #GlobalGoals - and help inspire action for a better world with these fun panda stickers. https://t.co/DIRydox6p1 https://t.co/lYH2e1VR6q"
"384",2019-11-11,"UNDPCY","🌬️ In Belarus, @UNDP is helping the gov. build the country’s biggest wind-farm set to supply green energy to 20,000 households.

🌬️ Wind energy could help #Belarus become energy-independent by 2050. @UNDPEurasia #ClimateActionNow https://t.co/Vx6Asq6RjZ",FALSE,TRUE,"🌬️ In Belarus, @UNDP is helping the gov. build the country’s biggest wind-farm set to supply green energy to 20,000 households.

🌬️ Wind energy could help #Belarus become energy-independent by 2050. @UNDPEurasia #ClimateActionNow https://t.co/Vx6Asq6RjZ"
"385",2019-11-10,"UNDPCY","10 women have launched Yemen’s first private #solargrid to provide affordable energy in the midst of skyrocketing cost of living due to the 🇾🇪 conflict. The biz provides #cleanenergy at 80% less 💰than diesel-generated power: https://t.co/kFouhfmTOr #ScienceDay https://t.co/UwMX2hTkkV",FALSE,TRUE,"10 women have launched Yemen’s first private #solargrid to provide affordable energy in the midst of skyrocketing cost of living due to the 🇾🇪 conflict. The biz provides #cleanenergy at 80% less 💰than diesel-generated power: https://t.co/kFouhfmTOr #ScienceDay https://t.co/UwMX2hTkkV"
"386",2019-11-09,"UNDPCY","This segment of the Berlin Wall in our NY Headquarters, is a daily reminder of the artificial divisions sometimes created to separate us - but also of our power to dismantle them and create a better world, together. https://t.co/vRkroyJ0k4",FALSE,TRUE,"This segment of the Berlin Wall in our NY Headquarters, is a daily reminder of the artificial divisions sometimes created to separate us - but also of our power to dismantle them and create a better world, together. https://t.co/vRkroyJ0k4"
"387",2019-11-08,"UNDPCY","Are you a digital native who wants to use their social media skills for social good? Come intern with our comms team in Istanbul. Apply by November 27th: https://t.co/gY6N5v1UwZ https://t.co/D4bUbMFSjU",FALSE,TRUE,"Are you a digital native who wants to use their social media skills for social good? Come intern with our comms team in Istanbul. Apply by November 27th: https://t.co/gY6N5v1UwZ https://t.co/D4bUbMFSjU"
"388",2019-11-08,"UNDPCY","A million species of biodiversity may disappear in the span of a decade because of our human impact. The world's poorest &amp; nature are already paying the price of widening inequality &amp; #ClimateChange: https://t.co/Mg92Z78EXl
#COP25 #ParisAgreement https://t.co/V9JfA5Xrw0",FALSE,TRUE,"A million species of biodiversity may disappear in the span of a decade because of our human impact. The world's poorest &amp; nature are already paying the price of widening inequality &amp; #ClimateChange: https://t.co/Mg92Z78EXl
#COP25 #ParisAgreement https://t.co/V9JfA5Xrw0"
"389",2019-11-07,"UNDPCY","More👏 women 👏 in 👏 politics 👏 https://t.co/ORRzksIQwk",FALSE,TRUE,"More👏 women 👏 in 👏 politics 👏 https://t.co/ORRzksIQwk"
"390",2019-11-06,"UNDPCY","In cooperation with @UN_CYPRUS @UNDPCY the Embassy was proud to host a screening of ‘Wave Goodbye to Dinosaurs’ and discussion with Bronagh Hinds in #Nicosia @DFAPeaceSupport @NIWC_Film @EimhearONeill #WomensFilmDays https://t.co/PtG4zkVjEH",FALSE,TRUE,"In cooperation with @UN_CYPRUS @UNDPCY the Embassy was proud to host a screening of ‘Wave Goodbye to Dinosaurs’ and discussion with Bronagh Hinds in #Nicosia @DFAPeaceSupport @NIWC_Film @EimhearONeill #WomensFilmDays https://t.co/PtG4zkVjEH"
"391",2019-11-06,"UNDPCY","We all need to be on-track to achieve the #SDGs by 2030. Lack of financing is one of the obstacles.

In this @FinancialTimes op-ed, I explain how the UN is partnering with the financial sector to find solutions #ForPeopleForPlanet. 
https://t.co/gWp3Ov5SaO",FALSE,TRUE,"We all need to be on-track to achieve the #SDGs by 2030. Lack of financing is one of the obstacles.

In this @FinancialTimes op-ed, I explain how the UN is partnering with the financial sector to find solutions #ForPeopleForPlanet. 
https://t.co/gWp3Ov5SaO"
"392",2019-11-04,"UNDPCY","Today is European #EqualPayDay. It's the day when women symbolically stop getting paid compared to their male colleagues for the same job.
Women in the EU still earn on average 16% less than men, a slight improvement from last year's 16.2%.
Let's close the gap! https://t.co/Q827N4GxXX",FALSE,TRUE,"Today is European #EqualPayDay. It's the day when women symbolically stop getting paid compared to their male colleagues for the same job.
Women in the EU still earn on average 16% less than men, a slight improvement from last year's 16.2%.
Let's close the gap! https://t.co/Q827N4GxXX"
"393",2019-11-03,"UNDPCY","What drives people to risk everything to cross borders from Africa to Europe as irregular migrants? 
@UNDPAfrica
’s  #ScalingFencesUNDP report 🔎 the voices of those who have made the perilous ⛵ journey. Here are some of the surprising findings: https://t.co/anVEjQdV0f https://t.co/sHTv3BPxi0",FALSE,TRUE,"What drives people to risk everything to cross borders from Africa to Europe as irregular migrants? 
@UNDPAfrica
’s  #ScalingFencesUNDP report 🔎 the voices of those who have made the perilous ⛵ journey. Here are some of the surprising findings: https://t.co/anVEjQdV0f https://t.co/sHTv3BPxi0"
"394",2019-11-01,"UNDPCY","Our Women’s Film Days have shed light on experiences and challenges faced by women. Next week @IrlEmbCyprus will host screenings of Wave Goodbye to Dinosaurs, the story of the Northern Ireland Women’s Coalition, with a Q&amp;A with Bronagh Hinds. #Beijing25 
@UN_CYPRUS @NIWC_Film https://t.co/TSLFm2TGPu",FALSE,FALSE,NA
"395",2019-11-01,"UNDPCY","Last week on 24 October, all of us @UN_CYPRUS celebrated this year's #UNDay with our Cypriot partners at the iconic Ledra Palace Hotel in the Buffer Zone by introducing the upcoming global conversation on #ShapingOurFuture. Take a look! #UN75 #ServingForPeace https://t.co/4mj3MdVfkI",FALSE,TRUE,"Last week on 24 October, all of us @UN_CYPRUS celebrated this year's #UNDay with our Cypriot partners at the iconic Ledra Palace Hotel in the Buffer Zone by introducing the upcoming global conversation on #ShapingOurFuture. Take a look! #UN75 #ServingForPeace https://t.co/4mj3MdVfkI"
"396",2019-10-31,"UNDPCY","""Keep pushing"" - for #genderequality &amp; the empowerment of all women &amp; girls, Olga @algayerova tells 700+ govt officials, #civilsociety actors &amp; key stakeholders, closing #Beijing25 @UNECE Regional Review meeting @UNGeneva

#2030Agenda = #equalfuture2030

@UN_Women @unwomeneca https://t.co/gpwbjs6Lfb",FALSE,TRUE,"""Keep pushing"" - for #genderequality &amp; the empowerment of all women &amp; girls, Olga @algayerova tells 700+ govt officials, #civilsociety actors &amp; key stakeholders, closing #Beijing25 @UNECE Regional Review meeting @UNGeneva

#2030Agenda = #equalfuture2030

@UN_Women @unwomeneca https://t.co/gpwbjs6Lfb"
"397",2019-10-31,"UNDPCY","Next week the Embassy of Ireland will host two screenings of “Wave Goodbye to Dinosaurs” the story of the Northern Ireland Women’s Coalition (in English with Greek and Turkish subtitles) as part of a visit by Bronagh Hinds to #Cyprus @UN_CYPRUS @NIWC_Film #WPS @DFAPeaceSupport https://t.co/tD9wFThrgf",FALSE,TRUE,"Next week the Embassy of Ireland will host two screenings of “Wave Goodbye to Dinosaurs” the story of the Northern Ireland Women’s Coalition (in English with Greek and Turkish subtitles) as part of a visit by Bronagh Hinds to #Cyprus @UN_CYPRUS @NIWC_Film #WPS @DFAPeaceSupport https://t.co/tD9wFThrgf"
"398",2019-10-30,"UNDPCY","Unas cuantas imágenes de ayer en el Home for Cooperation @H4Cooperation antes de proyectar el film #RequisitosParaSerUnaPersonaNormal de Leticia Dolera en el marco de los ""Women's Film Days""
 #Nicosia @UNDPCY https://t.co/lnH0EOqaQD",FALSE,TRUE,"Unas cuantas imágenes de ayer en el Home for Cooperation @H4Cooperation antes de proyectar el film #RequisitosParaSerUnaPersonaNormal de Leticia Dolera en el marco de los ""Women's Film Days""
 #Nicosia @UNDPCY https://t.co/lnH0EOqaQD"
"399",2019-10-28,"UNDPCY","Good news for our planet &amp; all its people: 27 countries pledge USD 9.776 billion for #ClimateAction to @theGCF for the next 4 yrs.  Congratulations to @yannickglemeric &amp; #CGF team! https://t.co/8Snguq8XVy.",FALSE,TRUE,"Good news for our planet &amp; all its people: 27 countries pledge USD 9.776 billion for #ClimateAction to @theGCF for the next 4 yrs.  Congratulations to @yannickglemeric &amp; #CGF team! https://t.co/8Snguq8XVy."
"400",2019-10-23,"UNDPCY","BEHIND THE SCENES: In 2020, the @UN will celebrate its 75th anniversary &amp; launch the biggest-ever global conversation on global cooperation in building the future we want. On the eve of #UNDay, #UNFICYP prepares to join the conversation. #UN75 #ShapingOurFuture https://t.co/Oy1bRzLPYC",FALSE,TRUE,"BEHIND THE SCENES: In 2020, the @UN will celebrate its 75th anniversary &amp; launch the biggest-ever global conversation on global cooperation in building the future we want. On the eve of #UNDay, #UNFICYP prepares to join the conversation. #UN75 #ShapingOurFuture https://t.co/Oy1bRzLPYC"
"401",2019-10-23,"UNDPCY","What would you do if you passed by this trailer? There’s only one right answer. #DontTurnYourBackOnViolence #timeisnow https://t.co/j8RCiGVtwm",FALSE,TRUE,"What would you do if you passed by this trailer? There’s only one right answer. #DontTurnYourBackOnViolence #timeisnow https://t.co/j8RCiGVtwm"
"402",2019-10-22,"UNDPCY","🇪🇺EU-funded conservation work is underway on the Agios Andronicos and Panagia churches in #Cyprus. Work on the monuments by the Technical Committee on Cultural Heritage and UNDP is due to finish in the first quarter of 2020. #OurSharedHeritage https://t.co/Oa9c6hmLQv",FALSE,FALSE,NA
"403",2019-10-22,"UNDPCY","Here are all the amazing @NobelPrize awarded women who changed the world

@PattyArquette @ABAlbrectsen @Lise_Kingo @CarolNdosi @Joselyn_Dumas @deespeak @rbalsaud @kiranshaw @biz @Benioff @grfCare @_PriyankaCRaina @kapoors_s @ShinKoyamada @metecoban92 
 https://t.co/jMZaempEXH",FALSE,TRUE,"Here are all the amazing @NobelPrize awarded women who changed the world

@PattyArquette @ABAlbrectsen @Lise_Kingo @CarolNdosi @Joselyn_Dumas @deespeak @rbalsaud @kiranshaw @biz @Benioff @grfCare @_PriyankaCRaina @kapoors_s @ShinKoyamada @metecoban92 
 https://t.co/jMZaempEXH"
"404",2019-10-20,"UNDPCY","Why does investing in #solarpower make sense? It can change lives &amp; boost #ClimateAction. See for yourself 👇 https://t.co/h8WrGQed9i",FALSE,TRUE,"Why does investing in #solarpower make sense? It can change lives &amp; boost #ClimateAction. See for yourself 👇 https://t.co/h8WrGQed9i"
"405",2019-10-17,"UNDPCY","Heritage Youth Ambassadors were inaugurated last night, in the presence of representatives from the 🇪🇺European Commission, the Technical Committee on Cultural Heritage and UNDP. They will work to protect their shared #heritage in this 🇪🇺EU-funded project. #OurSharedHeritage https://t.co/V6Hrs4JxpI",FALSE,FALSE,NA
"406",2019-10-17,"UNDPCY","Over 663 mil children are living in multidimensionally poor households across the 🌎, deprived of major aspects of life such as #education, adequate nutrition, shelter, #cleanwater &amp; sanitation. To #EndPoverty, working as 1 @UN we must put children first. @UNICEF #GlobalGoals https://t.co/DWedGomXIy",FALSE,TRUE,"Over 663 mil children are living in multidimensionally poor households across the 🌎, deprived of major aspects of life such as #education, adequate nutrition, shelter, #cleanwater &amp; sanitation. To #EndPoverty, working as 1 @UN we must put children first. @UNICEF #GlobalGoals https://t.co/DWedGomXIy"
"407",2019-10-16,"UNDPCY","Hundreds of millions of people still live on less than US$1.90 a day. Ending #poverty is the bedrock of the #SDGs to achieve a just &amp; #MoreEqualWorld. Find out more about @UNDP's approach to target &amp; eradicate poverty in all its forms &amp; dimensions. https://t.co/b5a3gbyW39",FALSE,TRUE,"Hundreds of millions of people still live on less than US$1.90 a day. Ending #poverty is the bedrock of the #SDGs to achieve a just &amp; #MoreEqualWorld. Find out more about @UNDP's approach to target &amp; eradicate poverty in all its forms &amp; dimensions. https://t.co/b5a3gbyW39"
"408",2019-10-15,"UNDPCY","Attacks on cultural heritage require #WorldHeritage guardians who are trained to operate during armed conflict.

Women in uniform, whose numbers are increasing 🌎, play a constructive role in ensuring that cultural heritage is protected &amp; must be included: https://t.co/jORsxXhpWQ https://t.co/PR6HquNeRr",FALSE,TRUE,"Attacks on cultural heritage require #WorldHeritage guardians who are trained to operate during armed conflict.

Women in uniform, whose numbers are increasing 🌎, play a constructive role in ensuring that cultural heritage is protected &amp; must be included: https://t.co/jORsxXhpWQ https://t.co/PR6HquNeRr"
"409",2019-10-14,"UNDPCY","Yesterday we explored #OurSharedHeritage in a natural and #culturalheritage walk in the Paphos area, visiting a mosque and a watermill, which were conserved by the Technical Committee on Cultural Heritage with 🇪🇺EU-funds. https://t.co/ot2SS0x6v6",FALSE,FALSE,NA
"410",2019-10-14,"UNDPCY","Norway recycles 97% of its plastic
#BeatPlasticPollution 

@NorwayUN @IndiaUNNewYork @deespeak @AfrozShah1 @AUThackeray @SinghalSailesh @unplasticday @ShinKoyamada @kiranshaw @JohnBerman @VincentCoyle1 @RobertoValentUN @TheOceanCleanup 
 https://t.co/OnL2hdV37J",FALSE,TRUE,"Norway recycles 97% of its plastic
#BeatPlasticPollution 

@NorwayUN @IndiaUNNewYork @deespeak @AfrozShah1 @AUThackeray @SinghalSailesh @unplasticday @ShinKoyamada @kiranshaw @JohnBerman @VincentCoyle1 @RobertoValentUN @TheOceanCleanup 
 https://t.co/OnL2hdV37J"
"411",2019-10-10,"UNDPCY","On behalf of the Committee on Missing Persons, we’re #hiring part-time Greek speaking and Turkish speaking Communications Associates. 
Apply for these 🇪🇺EU-funded positions by 16 October 2019 here: https://t.co/mieHKldILq
#CyprusJobs https://t.co/vIQLcltOCr",FALSE,FALSE,NA
"412",2019-10-08,"UNDPCY","#Vacancy for a Health Safety and Environment Coordinator to support the work of the Committee on Missing Persons, funded by the EU🇪🇺. Apply by 18 October 2019, here: https://t.co/CdiTxZ8mHU
(Please note that previous applicants will need to re-apply)
#CyprusJobs https://t.co/AtYbZCgAKK",FALSE,FALSE,NA
"413",2019-10-08,"UNDPCY","Our production &amp; consumption habits have created mountains of plastic waste. #plasticpollution threatens human health &amp; damages our planet’s ecosystems. Let’s commit to simple actions that can have global impact 💪🌍 ♻️ https://t.co/SXsoDzxQwq",FALSE,TRUE,"Our production &amp; consumption habits have created mountains of plastic waste. #plasticpollution threatens human health &amp; damages our planet’s ecosystems. Let’s commit to simple actions that can have global impact 💪🌍 ♻️ https://t.co/SXsoDzxQwq"
"414",2019-10-07,"UNDPCY","1️⃣ More people displaced than ever.
2️⃣ ""Traditional values"" rhetoric putting minorities at risk
3️⃣ Women continue to suffer violence
4️⃣ People with disabilities remain marginalized
5️⃣ Attacks on civil society
6️⃣ Limited progress on reconciliation

https://t.co/p3enxqTkND",FALSE,TRUE,"1️⃣ More people displaced than ever.
2️⃣ ""Traditional values"" rhetoric putting minorities at risk
3️⃣ Women continue to suffer violence
4️⃣ People with disabilities remain marginalized
5️⃣ Attacks on civil society
6️⃣ Limited progress on reconciliation

https://t.co/p3enxqTkND"
"415",2019-10-05,"UNDPCY","It's a-boat time! Our #UNDPEUPartnership recently upgraded the Kyrenia Shipwreck Gallery in Cyprus, where this trading ship from 4th century BC resides.

Thanks to Technical Committee on Cultural Heritage and @UNDPCY for the hard work, and #EU for financial support. 🇪🇺 https://t.co/Gx9Pbm8DHE",FALSE,TRUE,"It's a-boat time! Our #UNDPEUPartnership recently upgraded the Kyrenia Shipwreck Gallery in Cyprus, where this trading ship from 4th century BC resides.

Thanks to Technical Committee on Cultural Heritage and @UNDPCY for the hard work, and #EU for financial support. 🇪🇺 https://t.co/Gx9Pbm8DHE"
"416",2019-10-04,"UNDPCY","EU-funded 🇪🇺 external upgrading works to the #Kyrenia #Shipwreck Gallery in #Cyprus is helping to preserve a 4th century BC trading ship exhibited there. This project was completed by the Technical Committee on Cultural Heritage and UNDP, and funded by the European Union. https://t.co/HeMAK1ezOK",FALSE,FALSE,NA
"417",2019-10-04,"UNDPCY","The Climate Investment Platform will work with nations towards a greener future 🌳🌳🌳 @undp's @ASteiner on the promise &amp; commitment of the newly launched inclusive 🌏 partnership @CIP_climate with @theGCF @SEforAllorg @IRENA https://t.co/VNDYPqdRFS",FALSE,TRUE,"The Climate Investment Platform will work with nations towards a greener future 🌳🌳🌳 @undp's @ASteiner on the promise &amp; commitment of the newly launched inclusive 🌏 partnership @CIP_climate with @theGCF @SEforAllorg @IRENA https://t.co/VNDYPqdRFS"
"418",2019-10-03,"UNDPCY","Now #hiring 2 part-time Greek speaking and Turkish speaking Junior Technical Consultants to support the work of the Technical Committee on Environment. Apply for these EU-funded 🇪🇺 positions by 17 October here: https://t.co/2nmUhgNqWA
#CyprusJobs https://t.co/4IR9XZ67nH",FALSE,FALSE,NA
"419",2019-10-03,"UNDPCY","We’re #hiring 2 part-time Greek speaking and Turkish speaking Education Specialists to support the work of the Technical Committee on Education in #Cyprus. Apply for these EU-funded 🇪🇺 positions by 17 October here: https://t.co/2nmUhgNqWA
#CyprusJobs https://t.co/JQM9jRngwp",FALSE,FALSE,NA
"420",2019-10-03,"UNDPCY","A third of the world's 1.3 billion people living in poverty are children under the age of 18. What are the widening inequalities that affect global poverty? See our #MultidimensionalPovertyIndex for details: https://t.co/ixgrd25cRu 
#MoreEqualWorld https://t.co/3IL3uuJKE7",FALSE,TRUE,"A third of the world's 1.3 billion people living in poverty are children under the age of 18. What are the widening inequalities that affect global poverty? See our #MultidimensionalPovertyIndex for details: https://t.co/ixgrd25cRu 
#MoreEqualWorld https://t.co/3IL3uuJKE7"
"421",2019-10-02,"UNDPCY","Mahatma Gandhi pioneered successive non-violent movements that changed history.

150 years since his birth, Gandhi’s philosophy is at the core of our work at the @UN. May his courage &amp; conviction continue to inspire us on Wednesday’s International Day of Non-Violence &amp; every day.",FALSE,TRUE,"Mahatma Gandhi pioneered successive non-violent movements that changed history.

150 years since his birth, Gandhi’s philosophy is at the core of our work at the @UN. May his courage &amp; conviction continue to inspire us on Wednesday’s International Day of Non-Violence &amp; every day."
"422",2019-10-01,"UNDPCY","Around the 🌏, for every 1 👤 breathing clean air, 9 👤👤👤👤👤👤👤👤👤 are breathing polluted air. We can't achieve #HealthForAll without a healthy planet. #ActNow on #ClimateChange https://t.co/GddAxCv2vR | @UNDP @WHO https://t.co/aOE3uZCoN0",FALSE,TRUE,"Around the 🌏, for every 1 👤 breathing clean air, 9 👤👤👤👤👤👤👤👤👤 are breathing polluted air. We can't achieve #HealthForAll without a healthy planet. #ActNow on #ClimateChange https://t.co/GddAxCv2vR | @UNDP @WHO https://t.co/aOE3uZCoN0"
"423",2019-09-30,"UNDPCY","October is the perfect time to enjoy the great outdoors in #Cyprus. Join us on Sunday 13 October to explore #OurSharedHeritage in the Paphos area, organised by the Technical Committee on Cultural Heritage and funded by the EU 🇪🇺. Register by 10 October: registry.cy@undp.org https://t.co/EslCQfjqJR",FALSE,FALSE,NA
"424",2019-09-30,"UNDPCY","Together with #Angola &amp; @theGEF, we're supporting communities to harvest trees sustainably, increase reforestation and ensure that women and men are equally involved in sustainable agroforestry decisions: https://t.co/v9G0ditxJi
#SDGs https://t.co/rkLMFv9qla",FALSE,TRUE,"Together with #Angola &amp; @theGEF, we're supporting communities to harvest trees sustainably, increase reforestation and ensure that women and men are equally involved in sustainable agroforestry decisions: https://t.co/v9G0ditxJi
#SDGs https://t.co/rkLMFv9qla"
"425",2019-09-29,"UNDPCY","#SDGs 
#LeaveNoOneBehind 
1-No Poverty
2-No Hunger
3-Health
4-Education
5-Gender Equality
6-Water&amp; sanitation
7-Clean energy
8-Economies
9-Innovation
10-Reduced inequality
11-Cities
12-Reduce Consumption
13-Climate
14-Ocean
15-Biodiversity
16-Peace
17-Partnerships 
 @coldplay https://t.co/tIZzK2L89G",FALSE,TRUE,"#SDGs 
#LeaveNoOneBehind 
1-No Poverty
2-No Hunger
3-Health
4-Education
5-Gender Equality
6-Water&amp; sanitation
7-Clean energy
8-Economies
9-Innovation
10-Reduced inequality
11-Cities
12-Reduce Consumption
13-Climate
14-Ocean
15-Biodiversity
16-Peace
17-Partnerships 
 @coldplay https://t.co/tIZzK2L89G"
"426",2019-09-27,"UNDPCY","Join our #CulturalHeritage team! We’re #hiring a Cultural Heritage Consultant, Project Engineer, Junior Site Engineer/Architect. Apply for these EU funded 🇪🇺 positions by October 13 2019, here:
https://t.co/2nmUhgNqWA
#CyprusJobs https://t.co/EbDDiu1C0p",FALSE,FALSE,NA
"427",2019-09-25,"UNDPCY","We’re #hiring a Junior Driver/Logistics Support person to join the UNDP team in #Cyprus.
Deadline: 8 October 2019: https://t.co/OL6y51gqgL 
#CyprusJobs https://t.co/n1Fj612qy7",FALSE,FALSE,NA
"428",2019-09-25,"UNDPCY","Gender-based violence is a pandemic of epic proportions, but it is not inevitable.

With global solidarity, we can make our world safer for women and girls. #UNGA https://t.co/fyZ9bLjF7d",FALSE,TRUE,"Gender-based violence is a pandemic of epic proportions, but it is not inevitable.

With global solidarity, we can make our world safer for women and girls. #UNGA https://t.co/fyZ9bLjF7d"
